,drone2-mavros-battery__voltage,drone2-mavros-battery__current,drone2-mavros-battery__temperature,drone2-mavros-battery__percentage,drone2-mavros-battery__cell_voltage_0,drone2-mavros-global_position-global__altitude,drone2-mavros-global_position-global__longitude,drone2-mavros-global_position-global__latitude,drone2-mavros-global_position-local__pose.pose.position.x,drone2-mavros-global_position-local__pose.pose.position.y,drone2-mavros-global_position-local__pose.pose.position.z,drone2-mavros-global_position-local__pose.pose.orientation.x,drone2-mavros-global_position-local__pose.pose.orientation.y,drone2-mavros-global_position-local__pose.pose.orientation.z,drone2-mavros-global_position-local__twist.twist.linear.x,drone2-mavros-global_position-local__twist.twist.linear.y,drone2-mavros-global_position-local__twist.twist.linear.z,drone2-mavros-global_position-local__twist.twist.angular.x,drone2-mavros-global_position-local__twist.twist.angular.y,drone2-mavros-global_position-local__twist.twist.angular.z,drone2-mavros-global_position-raw-fix__altitude,drone2-mavros-global_position-raw-fix__longitude,drone2-mavros-global_position-raw-fix__latitude,drone2-mavros-global_position-raw-satellites__data,drone2-mavros-global_position-rel_alt__data,drone2-mavros-gpsstatus-gps1-raw__lat,drone2-mavros-gpsstatus-gps1-raw__lon,drone2-mavros-gpsstatus-gps1-raw__alt,drone2-mavros-gpsstatus-gps1-raw__eph,drone2-mavros-gpsstatus-gps1-raw__epv,drone2-mavros-gpsstatus-gps1-raw__vel,drone2-mavros-gpsstatus-gps1-raw__cog,drone2-mavros-gpsstatus-gps1-raw__satellites_visible,drone2-mavros-gpsstatus-gps1-raw__alt_ellipsoid,drone2-mavros-gpsstatus-gps1-raw__h_acc,drone2-mavros-gpsstatus-gps1-raw__v_acc,drone2-mavros-gpsstatus-gps1-raw__vel_acc,drone2-mavros-gpsstatus-gps1-raw__hdg_acc,drone2-mavros-gpsstatus-gps1-raw__dgps_numch,drone2-mavros-gpsstatus-gps1-raw__dgps_age,drone2-mavros-imu-data__orientation.x,drone2-mavros-imu-data__orientation.y,drone2-mavros-imu-data__orientation.z,drone2-mavros-imu-data__orientation.w,drone2-mavros-imu-data__angular_velocity.x,drone2-mavros-imu-data__angular_velocity.y,drone2-mavros-imu-data__angular_velocity.z,drone2-mavros-imu-static_pressure__fluid_pressure,drone2-mavros-imu-temperature_baro__temperature,drone2-mavros-local_position-odom__pose.pose.position.x,drone2-mavros-local_position-odom__pose.pose.position.y,drone2-mavros-local_position-odom__pose.pose.position.z,drone2-mavros-local_position-odom__pose.pose.orientation.x,drone2-mavros-local_position-odom__pose.pose.orientation.y,drone2-mavros-local_position-odom__pose.pose.orientation.z,drone2-mavros-local_position-odom__pose.pose.orientation.w,drone2-mavros-local_position-odom__pose.covariance,drone2-mavros-local_position-odom__twist.twist.linear.x,drone2-mavros-local_position-odom__twist.twist.linear.y,drone2-mavros-local_position-odom__twist.twist.linear.z,drone2-mavros-local_position-odom__twist.twist.angular.x,drone2-mavros-local_position-odom__twist.twist.angular.y,drone2-mavros-local_position-odom__twist.twist.angular.z,drone2-mavros-local_position-pose__pose.position.x,drone2-mavros-local_position-pose__pose.position.y,drone2-mavros-local_position-pose__pose.position.z,drone2-mavros-local_position-pose__pose.orientation.x,drone2-mavros-local_position-pose__pose.orientation.y,drone2-mavros-local_position-pose__pose.orientation.z,drone2-mavros-local_position-pose__pose.orientation.w,drone2-mavros-param-param_value__param_id,drone2-mavros-param-param_value__value.integer,drone2-mavros-param-param_value__value.real,drone2-mavros-param-param_value__param_index,drone2-mavros-param-param_value__param_count,drone2-mavros-rc-in__channels_0,drone2-mavros-rc-in__channels_1,drone2-mavros-rc-in__channels_2,drone2-mavros-rc-in__channels_3,drone2-mavros-rc-in__channels_4,drone2-mavros-rc-in__rssi,drone2-mavros-rc-out__channels_0,drone2-mavros-rc-out__channels_1,drone2-mavros-rc-out__channels_2,drone2-mavros-rc-out__channels_3,drone2-mavros-rc-out__channels_4,drone2-mavros-rc-out__channels_5,drone2-mavros-rc-out__channels_6,drone2-mavros-rc-out__channels_7,drone2-mavros-rc-out__channels_8,drone2-mavros-rc-out__channels_9,drone2-mavros-rc-out__channels_10,drone2-mavros-rc-out__channels_11,drone2-mavros-rc-out__channels_12,drone2-mavros-rc-out__channels_13,drone2-mavros-rc-out__channels_14,drone2-mavros-rc-out__channels_15,drone2-mavros-state__connected,drone2-mavros-state__armed,drone2-mavros-state__guided,drone2-mavros-state__manual_input,drone2-mavros-state__system_status,drone2-mavros-statustext-recv__severity,drone2-mavros-statustext-recv__text,drone2-mavros-timesync_status__remote_timestamp_ns,drone2-mavros-timesync_status__observed_offset_ns,drone2-mavros-timesync_status__estimated_offset_ns,drone2-mavros-timesync_status__round_trip_time_ms,drone2-mavros-vfr_hud__airspeed,drone2-mavros-vfr_hud__groundspeed,drone2-mavros-vfr_hud__heading,drone2-mavros-vfr_hud__throttle,drone2-mavros-vfr_hud__altitude,drone2-mavros-vfr_hud__climb,RSSI-F__Quality,RSSI-F__Signal,CPU-F__Time,CPU-F__CPU_Percent,CPU-F__CPU_Core_1_Utilization,CPU-F__CPU_Core_2_Utilization,CPU-F__CPU_Core_3_Utilization,RAM-F__Available_RAM_MB,RAM-F__Used_RAM_MB,label
2024-10-23 13:41:31.118487597,,,,,,,,,2.198955710247936,3.128068159975645,1.216,0.1116707798473336,0.021433098146151,-0.2838977762983884,0.32,2.0,0.01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.118528605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1116707798473336,0.021433098146151,-0.2838977762983884,-0.9520883949744248,0.1915823370218277,-0.3272936642169953,-0.2808780968189239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.118603468,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.118622303,,,,,,,,,,,,,,,,,,,,,505.5559215539629,72.9913145,33.6370666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.118641138,,,,,,,,,,,,,,,,,,,,,,,,,,336370666.0,729913145.0,552280.0,67.0,103.0,151.0,2957.0,14.0,511682.0,1353.0,1719.0,326.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.118734360,,,,,,,,,,,,,,,,,,,,,505.5559215539629,72.9913145,33.6370666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.118753910,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.118787050,,,,,,489.665944016566,72.9913146,33.6370702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.118805170,,,,,,,,,,,,,,,,,,,,,,,,,,336370695.0,729913164.0,552190.0,67.0,103.0,208.0,2719.0,14.0,511592.0,1349.0,1714.0,357.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.118813038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0850971701062615,0.0394056204901774,-0.2787552671920598,-0.9557725512517992,0.5938903093338013,-0.5451591610908508,-0.0606896802783011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.118869305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47703.96118164063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.118906498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119083405,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119137287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119182110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47702.60925292969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119254112,,,,,,,,,,,,,,,,,,,,,,,,,,336370695.0,729913164.0,552190.0,67.0,103.0,208.0,2719.0,14.0,511592.0,1349.0,1714.0,357.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119281292,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119349241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119415045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47708.49914550781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119425297,,,,,,,,,2.2731820231510387,3.3166396530403586,1.227,0.0850971701062615,0.0394056204901774,-0.2787552671920598,0.33,2.13,0.09,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119443893,,,,,,489.6759576137505,72.9913154,33.6370719,,,,,,,,,,,,,,,,,1.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119463921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0653109813487549,0.0572283202612703,-0.2777600734661586,-0.9567176891138838,0.0360940992832183,-0.4147607982158661,-0.1280324608087539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119496107,,,,,,,,,,,,,,,,,,,,,505.46594687508747,72.9913164,33.6370695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119542360,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119584084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119597197,,,,,,,,,,,,,,,,,,,,,,,,,,336370731.0,729913185.0,552150.0,67.0,103.0,228.0,2600.0,14.0,511552.0,1346.0,1714.0,389.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119604349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47702.30407714844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119607925,,,,,,,,,,,,,,,,,,,,,505.46594687508747,72.9913164,33.6370695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119723320,,,,,,,,,,,,,,,,,,,,,,,,,1.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119758844,,,,,,489.685971823908,72.9913162,33.6370737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119904995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47702.734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119955301,,,,,,,,,,,,,,,,,,,,,505.4259772812243,72.9913185,33.6370731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.119961739,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120001316,,,,,,,,,,,,,,,,,,,,,,,,,,336370731.0,729913185.0,552150.0,67.0,103.0,228.0,2600.0,14.0,511552.0,1346.0,1714.0,389.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120037317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.154989242553711,1.5203148126602173,-2.7849364414578304e-05,0.0171523399818079,0.0907796622133101,-0.2990210150318819,-0.949763803653776,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.4204042556267655,1.7058066555266516,-0.0485498653345262,0.2312648445367813,-0.1285464167594909,0.3853527307510376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120061159,,,,,,,,,,,,,,,,,,,,,,,,,1.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120092392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47703.17077636719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120160818,,,,,,489.6959862498732,72.9913169,33.6370756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120170355,,,,,,,,,,,,,,,,,,,,,505.4259772812243,72.9913185,33.6370731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120194197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120206118,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120238066,,,,,,,,,,,,,,,,,,,,,,,,,,336370769.0,729913205.0,552140.0,67.0,103.0,226.0,2399.0,14.0,511542.0,1345.0,1716.0,352.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120282650,,,,,,,,,,,,,,,,,,,,,,,,,1.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120304346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.0,1150.0,1876.0,1741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120306969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.0,1588.0,999.0,1501.0,999.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120326519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120382071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47704.73327636719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120434999,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120441914,,,,,,,,,,,,,,,,,,,,,505.4160085162574,72.9913205,33.6370769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120483637,,,,,,,,,,,,,,,,,,,,,,,,,,336370769.0,729913205.0,552140.0,67.0,103.0,226.0,2399.0,14.0,511542.0,1345.0,1716.0,352.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120506763,,,,,,,,,,,,,,,,,,,,,,,,,1.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120514154,,,,,,489.69600168599385,72.9913177,33.6370776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120533705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.0,1187.0,1858.0,1703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120535135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.0,1588.0,999.0,1501.0,999.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120599270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120599985,,,,,,,,,,,,,,,,,,,,,505.4160085162574,72.9913205,33.6370769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120604992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47702.31018066406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120622635,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120670080,,,,,,,,,,,,,,,,,,,,,,,,,,336370808.0,729913223.0,552130.0,67.0,103.0,232.0,2051.0,14.0,511532.0,1344.0,1718.0,346.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120705366,,,,,,,,,,,,,,,,,,,,,,,,,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120735884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,5.0,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120746613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.0,1256.0,1849.0,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120794773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04294006889709,0.0740104416223546,-0.2815948215472719,-0.9557107101480746,0.3983593285083771,-0.4496303498744964,0.2611241638660431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.120999575,,,,,,489.70601650922526,72.9913185,33.6370795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.121049643,,,,,,,,,2.3474083296064285,3.5163035855913,1.238,0.0653109813487549,0.0572283202612703,-0.2777600734661586,0.28,2.21,-0.04,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.121114016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47701.7333984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:31.121119261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
